ID,Districte,Categoria,Subcategoria,Títol,Descripció,Propostes,Suports,Comentaris,Participants,Intervencions,URL
2595,Ciutat Vella,Bon viure,Justícia social,Oferir a tots els infants i adolescents en general els Centres Oberts,"<div>Oferir a tots els infants i adolescents en general els Centres Oberts, amb eines i recursos addicionals per als joves més vulnerables i partint del criteri d’universalització d’accés als serveis municipals. Ampliar la xarxa de Centres Oberts i millorar els que ja existeixen dotant-los de més recursos humans, econòmics i materials.</div>",6,25,10,72,0,https://decidim.barcelona/action_plans/2595
3364,Sants Montjuïc,Bon viure,Convivència i seguretat,Incrementar el nombre d'educadors al carrer al Districte de Sants-Montjuic,<div>Per tal de fer front a les conductes incíviques i als problemes entre veïns i col·lectius socials del barri s'hauria d'incrementar el nombre d'educadors de carrer.</div><div>Els educadors al carrer haurien de realitzar tasques de foment de la convivència i de dinamització de la vida en comunitat.</div>,4,16,3,0,0,https://decidim.barcelona/action_plans/3364
4926,Ciutat Vella,Transició ecològica,Medi ambient i espai públic,Definir criteris per a l’ocupació de la via pública,"<div>Definir criteris per facilitar la transparència dels processos que se segueixen per a l’autorització d’activitats a la via pública, les condicions en què s’han de fer, així com el mapa d’espais del districte segons el tipus d’activitat.</div>",7,91,12,391,0,https://decidim.barcelona/action_plans/4926
4931,Ciutat Vella,Transició ecològica,Verd urbà i biodiversitat ,Establir criteris referents a espais verds i no-asfalt en els projectes urbans,<div>Establir uns criteris que tinguin en compte la incorporació de verd urbà en les actuacions urbanístiques que es portin a terme.</div>,3,54,1,77,0,https://decidim.barcelona/action_plans/4931
4940,Ciutat Vella,Transició ecològica,Mobilitat sostenible,Millorar la xarxa de carrils bici,<div>Incrementar i millorar la xarxa de carrils bici per promoure i prioritzar la mobilitat en bicicleta en els desplaçaments dins del districte. Millorar la senyalística i promoure la connexió amb els existents.</div>,6,280,28,32,0,https://decidim.barcelona/action_plans/4940
3532,Sants Montjuïc,Transició ecològica,Mobilitat sostenible,Reordenació de les places d'aparcament a diverses zones del Districte de Sants - Montjuïc,"<div>Es vol treballar en la línia de centralitzar zones d'aparcament en diferents punts dels barris, sempre i quan existeixi la possibilitat i trobem el consens dels i les veïnes. Volem reduir la circulació de cotxes pels nostres carrers amb l'objectiu d'aparcar. De manera concreta, es treballarà en zones especialment problemàtiques, com el C/Leiva, per tal de compatibilitzar la circulació de vehicles i vianants, així com regular les zones d'aparcament.</div>",5,34,8,0,0,https://decidim.barcelona/action_plans/3532
3401,Horta - Guinardó,Bon viure,Cicles de vida ,Apostar per activitats i projectes intergeneracionals a Horta - Guinardó. ,<div>Impulsar projectes i activitats intergeneracionals promocionant la interrelació entre persones de diferents edats.</div>,1,2,0,0,0,https://decidim.barcelona/action_plans/3401
4923,Ciutat Vella,Transició ecològica,Medi ambient i espai públic,Taula de l’oci nocturn,<div>Crear un espai de treball amb els operadors de l’oci nocturn per valorar plegats els mecanismes i les mesures necessàries per poder garantir la convivència i l’equilibri entre l’activitat econòmica i la vida veïnal.</div>,3,21,7,437,0,https://decidim.barcelona/action_plans/4923
4935,Ciutat Vella,Transició ecològica,Urbanisme per als barris,Impulsar la reforma / urbanització d’espais de la Barceloneta,"<div>Millorar carrers i places del barri, com els carrers de l’Almirall Cervera, el passeig de Salvat Papasseit i el carrer de Cermeño, i acabar les actuacions d’espai públic del Pla de barris, tot plegat amb participació ciutadana.</div><div>Definir un ús per al solar de la caseta del pla de barris.</div>",7,51,5,0,0,https://decidim.barcelona/action_plans/4935
6516,Sarrià - Sant Gervasi,Transició ecològica,Verd urbà i biodiversitat ,Inici dels treballs previs del Parc Oriol Martorell,<div>Inici dels treballs previs per la futura implantació del parc i revisió amb el veïnat</div>,0,0,0,0,0,https://decidim.barcelona/action_plans/6516
4924,Ciutat Vella,Transició ecològica,Medi ambient i espai públic,Obertura i utilització d’espais públics,"<div>Obrir espais com el pati dels Tarongers, al carrer d’Elisabets, o la plaça de les Caramelles per a ús i gaudi del veïnat. </div><div>Obrir els patis de les escoles i els instituts per recuperar l'espai públic i realitzar-hi algunes de les  activitats esportives i d'oci que ara es fan a l'espai públic.</div>",6,60,4,130,0,https://decidim.barcelona/action_plans/4924
3215,Horta - Guinardó,Bon viure,Convivència i seguretat,Repensar els usos de l'espai públic garantint la convivència entre tots els actors,"<div>Buscar espais de convivència per a que els diferents grups, col·lectius o persones puguin gaudir de l'espai públic. Mediar en els conflictes entre privats per facilitar la convivència arreu.</div>",5,47,2,41,0,https://decidim.barcelona/action_plans/3215
3418,Eixample,Transició ecològica,Urbanisme per als barris,Consolidar campanyes de manteniment i de millora del mobiliari urbà en el Districte Eixample. ,"<div>Millorar i augmentar la oferta de mobiliari urbà al districte. Redimensionar la presencia de bancs, cadires, papereres i altre mobiliari a les necessitats reals. Millorar-ne el manteniment. </div>",11,206,22,50,0,https://decidim.barcelona/action_plans/3418
4932,Ciutat Vella,Transició ecològica,Urbanisme per als barris,Impulsar la reforma / urbanització d’espais del Gòtic,"<div>Millorar carrers i places del barri, com el carrer del Sots tinent Navarro o la plaça del Duc de Medinaceli, entre d’altres, amb participació ciutadana.</div>",1,14,0,0,0,https://decidim.barcelona/action_plans/4932
4947,Ciutat Vella,Bon viure,Equitat de gènere i diversitat sexual,Desplegar el programa de transversalitat de gènere al districte,"<div>Desplegar el programa de transversalitat de gènere en totes les actuacions i decisions del districte, en coordinació amb la Regidoria de Cicle de la Vida, Feminismes i LGTBI.</div><div>Dur a terme actuacions per generar les condicions necessàries per a la igualtat de gènere: reconèixer les activitats laborals no reconegudes i invisibilitzades i les activitats domèstiques i de cura; promulgar espais de participació per a les dones; garantir que l'espai públic sigui net i còmode per a les dones i que incorpori la perspectiva de gènere i de la diversitat (tipus d'espais, mobiliari, mobilitat, ...), etc. Donar suport a entitats i associacions en la introducció de la coeducació i la perspectiva de gènere, LGTBI i diversitat cultural. </div><div><br></div>",7,28,9,179,0,https://decidim.barcelona/action_plans/4947
4922,Ciutat Vella,Economia plural,Turisme sostenible,Posar en marxa un pla de detecció d’activitats turístiques no reglades,<div>Activar una sèrie de mesures complementàries al Pla d’inspeccions per detectar activitats sense llicència amb l’ajuda de les noves tecnologies.</div>,2,58,6,0,0,https://decidim.barcelona/action_plans/4922
4936,Ciutat Vella,Transició ecològica,Urbanisme per als barris,Crear una oficina de patrimoni de Ciutat Vella,"<div>Crear una oficina de patrimoni de Ciutat Vella, que pugui dissenyar estratègies per a la conservació i potenciació del patrimoni com a element identificador del districte, així com facilitar la difusió dels coneixements com a eina pedagògica i de valoració del patrimoni.</div>",10,167,17,240,0,https://decidim.barcelona/action_plans/4936
4920,Ciutat Vella,Economia plural,Turisme sostenible,Fer un mapa històric de la propietat immobiliària,"<div>Estudiar quins han estat els fluxos de capital en el mercat immobiliari els darrers 20 anys per poder determinar en quines i en quantes mans es troba aquest capital i quines han estat les tendències en aquest període i, en funció dels resultats, preveure actuacions preventives.</div>",1,11,0,0,0,https://decidim.barcelona/action_plans/4920
4944,Ciutat Vella,Bon govern,Participació ciutadana,Potenciar els consells de barri,<div>Desenvolupar la mesura de govern de participació per enfortir i potenciar els consells de barri com un espai de treball conjunt i de construcció de polítiques públiques amb els veïns.</div>,1,16,0,0,0,https://decidim.barcelona/action_plans/4944
4908,Ciutat Vella,Economia plural,Desenvolupament i economia de proximitat,Revisar el Pla d’usos del Districte i de la Rambla,<div>Revisar els dos plans urbanístics vigents al districte per incorporar-hi més mecanismes de participació ciutadana i garantir el punt d’equilibri correcte entre el model comercial i econòmic i la vida veïnal dels barris.</div>,8,95,15,273,0,https://decidim.barcelona/action_plans/4908
6530,,Bon viure,Autonomia personal ,Promoure  grups de suport per a les  famílies d'alumnes amb necessitats educatives especials,"<div>Els grups de suport tenen l'objectiu de facilitar espais de trobada entre les famílies i les persones cuidadores que es troben en una situació similar, perquè puguin compartir les necessitats i preocupacions i també les vivències i els coneixements. D'aquesta manera, es pretén fer un acompanyament a les famílies i millorar la qualitat  de vida dels infants.</div>",1,10,0,0,0,https://decidim.barcelona/action_plans/6530
6531,,Bon viure,Autonomia personal ,Impulsar l'oficina d'atenció a les persones amb diversitat funcional,"<div>Impulsar una oficina d'atenció a les persones amb diversitat funcional, en la qual s'informi, s'assessori i s'orienti sobre els serveis i recursos municipals dirigits a les persones amb discapacitats. </div>",2,28,0,57,0,https://decidim.barcelona/action_plans/6531
3238,,Bon govern,Govern transparent  i rendició de comptes,Millorar les Oficines d'Atenció a la Ciutadania (OAC),"<div>Millorar la qualitat de les prestacions de les OAC, dotant-les dels recursos humans i el materials necessari, especialment de forma que es redueixi el temps d'espera i s'agilitzin els tràmits. També hi contribuirà l'establiment de nous canals, que evitaran desplaçaments, i la implantació de la cita prèvia per a determinats serveis. Enfortiment del procés d'anàlisi i resolució de les queixes.</div>",7,36,10,182,0,https://decidim.barcelona/action_plans/3238
2687,,Economia plural,Un nou lideratge públic,Fer de Barcelona una ciutat amb fiscalitat  progressiva i lliure de frau fiscal,"<div>Impulsar canvis en la legislació estatal i autonòmica per promoure una  fiscalitat local progressiva i facilitar la lluita contra el frau fiscal, especialment amb les empreses que operen en paradisos fiscals.</div>",7,94,8,351,0,https://decidim.barcelona/action_plans/2687
6515,Sarrià - Sant Gervasi,Transició ecològica,Urbanisme per als barris,Reforma del carrer Cardenal de Sentmenat  ,<div>Reforma del carrer  per la millora de l'accessibilitat</div>,0,0,0,0,0,https://decidim.barcelona/action_plans/6515
6419,Sarrià - Sant Gervasi,Transició ecològica,Urbanisme per als barris,Creació d'àrea de jocs al carrer Jules Verne,<div>Creació d'àrea de jocs al carrer Jules Verne</div>,0,0,0,0,0,https://decidim.barcelona/action_plans/6419
4917,,Economia plural,Ocupació de qualitat,Incrementar les actuacions per millorar l'ocupabilitat,"<div>Ampliar serveis i programes per a l'ocupació, adaptats i adequats a les necessitats específiques de les persones, tot promovent actuacions més integrals: des d'una atenció més personalitzada i mantinguda al llarg del temps, fins a dispositius per treballar la inserció en programes de plans d'ocupació o formació, en coordinació amb el territori i amb els diferents agents que hi operen. S'impulsarà l'avaluació permanent de les polítiques d'ocupació, amb l'objectiu d'ajustar i millorar els serveis públics d'ocupació.</div>",11,52,5,131,0,https://decidim.barcelona/action_plans/4917
